user_id,aov,strat
9249,456383.549216,1
9250,215953.56403,1
9251,285478.413403,1
9252,484176.040797,1
9253,315188.900163,1
9254,244809.706848,1
9255,367525.725003,1
9256,311968.620623,1
9257,283130.379551,1
9258,262330.335136,1
9259,571469.88845,1
9260,329875.847985,1
9261,195954.611173,1
9262,469496.78072,1
9263,398885.672409,1
9264,288682.685518,1
9265,275350.472905,1
9266,403877.823693,1
9267,330246.533801,1
9268,195921.774524,1
9269,492979.197168,1
9270,315280.763023,1
9271,469645.738919,1
9272,452274.796637,1
9273,269919.236441,1
9274,432655.189149,1
9275,297884.596011,1
9276,200663.953056,1
9277,316032.146718,1
9278,381811.000142,1
9279,312981.06816,1
9280,325436.132726,1
9281,441485.283594,1
9282,358519.518423,1
9283,282536.135097,1
9284,406162.425893,1
9285,365814.045356,1
9286,148271.615883,1
9287,384268.233102,1
9288,381346.296617,1
9289,351609.690366,1
9290,421336.046486,1
9291,296208.513254,1
9292,376919.983106,1
9293,224643.250307,1
9294,382567.230672,1
9295,506244.775643,1
9296,270411.491803,1
9297,289215.829441,1
9298,293198.764569,1
9299,360399.858064,1
9300,264957.098172,1
9301,383699.790295,1
9302,417747.195638,1
9303,392747.777076,1
9304,208526.765949,1
9305,429613.413213,1
9306,424989.39314,1
9307,416412.909788,1
9308,379827.379892,1
9309,367615.145136,1
9310,432591.15185,1
9311,503881.079008,1
9312,273756.762931,1
9313,436250.031664,1
9314,343102.632159,1
9315,339626.155838,1
9316,227077.544769,1
9317,327216.847239,1
9318,270218.803363,1
9319,312891.64564,1
9320,262145.089298,1
9321,314087.329015,1
9322,317511.171438,1
9323,357740.393475,1
9324,220820.011017,1
9325,234358.54818,1
9326,378953.141658,1
9327,286204.950634,1
9328,435962.383218,1
9329,368021.577761,1
9330,398540.972017,1
9331,462855.385634,1
9332,325223.135055,1
9333,304041.063567,1
9334,419736.206848,1
9335,390761.085114,1
9336,335013.575214,1
9337,461316.637356,1
9338,333020.455213,1
9339,352621.891004,1
9340,351697.812067,1
9341,275232.488408,1
9342,356206.831159,1
9343,461740.814192,1
9344,385597.46523,1
9345,352485.074112,1
9346,337058.617507,1
9347,376469.362273,1
9348,409981.330279,1
9349,398739.106471,1
9350,323450.811054,1
9351,375982.527529,1
9352,388395.179292,1
9353,269424.400998,1
9354,363458.443295,1
9355,177095.689096,1
9356,388602.696786,1
9357,402827.444365,1
9358,409803.690063,1
9359,318396.251826,1
9360,374723.746802,1
9361,463916.307643,1
9362,463101.571863,1
9363,347666.184062,1
9364,361145.570458,1
9365,438872.891579,1
9366,229935.838779,1
9367,324153.940586,1
9368,456845.636443,1
9369,428016.043335,1
9370,379541.102212,1
9371,229533.407574,1
9372,346007.181357,1
9373,302806.7683,1
9374,376483.112225,1
9375,285252.265216,1
9376,267942.128402,1
9377,184810.777785,1
9378,447744.374798,1
9379,318018.359085,1
9380,362571.662696,1
9381,349820.950682,1
9382,264605.285363,1
9383,249274.807084,1
9384,269574.78992,1
9385,292146.524894,1
9386,379328.499761,1
9387,286342.586918,1
9388,489719.250528,1
9389,432172.082871,1
9390,414668.763973,1
9391,340427.287802,1
9392,471142.458858,1
9393,332559.54951,1
9394,347499.086868,1
9395,363597.96318,1
9396,406145.843243,1
9397,400952.64632,1
9398,311989.977724,1
9399,307360.502446,1
9400,401192.236572,1
9401,407218.926711,1
9402,318531.910014,1
9403,223024.954426,1
9404,333414.712319,1
9405,399882.063906,1
9406,494433.347714,1
9407,254163.363013,1
9408,315874.299774,1
9409,318847.715078,1
9410,458464.427155,1
9411,347204.679963,1
9412,277413.87525,1
9413,394695.622634,1
9414,317628.918397,1
9415,252049.018131,1
9416,278578.135418,1
9417,488723.356354,1
9418,380736.737732,1
9419,358620.804436,1
9420,330008.501135,1
9421,373371.90737,1
9422,372418.87568,1
9423,373373.506257,1
9424,359187.607222,1
9425,419503.867064,1
9426,351848.34768,1
9427,271764.893156,1
9428,301006.168728,1
9429,191678.504521,1
9430,512145.369283,1
9431,419020.367356,1
9432,283594.36039,1
9433,327452.412048,1
9434,299049.882063,1
9435,473403.77691,1
9436,236409.826858,1
9437,359158.084706,1
9438,341317.772595,1
9439,416147.090457,1
9440,341679.261782,1
9441,209343.289868,1
9442,329910.573229,1
9443,272227.022565,1
9444,356366.363725,1
9445,464734.162922,1
9446,210845.980461,1
9447,285982.181168,1
9448,305784.563697,1
9449,319469.512367,1
9450,409210.053128,1
9451,336116.446595,1
9452,383264.218058,1
9453,299938.156501,1
9454,368393.947633,1
9455,412223.81047,1
9456,291416.036021,1
9457,412508.649585,1
9458,354189.821498,1
9459,433636.819239,1
9460,333886.407994,1
9461,380499.572413,1
9462,346751.501466,1
9463,342303.019037,1
9464,370714.434258,1
9465,392944.597538,1
9466,250034.807046,1
9467,464690.688705,1
9468,201226.956756,1
9469,295215.031221,1
9470,342458.474339,1
9471,382988.477527,1
9472,476093.802219,1
9473,201336.680942,1
9474,309384.469729,1
9475,179853.320976,1
9476,352529.757913,1
9477,371734.68676,1
9478,477263.659374,1
9479,359650.780871,1
9480,433522.010355,1
9481,396706.966523,1
9482,315180.14424,1
9483,237283.140257,1
9484,372000.183863,1
9485,230631.838628,1
9486,453616.565814,1
9487,337035.031837,1
9488,445614.192921,1
9489,311582.845269,1
9490,371508.062912,1
9491,366747.908587,1
9492,346396.470559,1
9493,315387.238928,1
9494,381396.481478,1
9495,275906.938921,1
9496,253245.173683,1
9497,449426.151466,1
9498,408173.439111,1
9499,355271.328688,1
9500,483211.390604,1
9501,328578.758502,1
9502,455816.257599,1
9503,364045.926794,1
9504,268019.939994,1
9505,497843.215342,1
9506,429256.86773,1
9507,340318.317519,1
9508,408173.700763,1
9509,317703.72528,1
9510,416331.922805,1
9511,158713.714777,1
9512,268415.893304,1
9513,428340.779543,1
9514,330027.556942,1
9515,366603.383591,1
9516,242257.147031,1
9517,497829.359656,1
9518,445242.371497,1
9519,333945.18253,1
9520,317624.331451,1
9521,432368.348914,1
9522,508597.636014,1
9523,426300.820465,1
9524,523744.213392,1
9525,276211.893675,1
9526,284449.05356,1
9527,254884.710556,1
9528,385340.851972,1
9529,364048.283984,1
9530,337843.910122,1
9531,414740.69025,1
9532,448586.288417,1
9533,227947.007257,1
9534,302242.237768,1
9535,415611.48753,1
9536,312580.905291,1
9537,286143.513891,1
9538,431482.994212,1
9539,246839.994422,1
9540,325873.615377,1
9541,376291.522064,1
9542,304094.406887,1
9543,412652.452481,1
9544,304489.841984,1
9545,462689.559476,1
9546,339940.2962,1
9547,403701.610936,1
9548,409681.916239,1
9549,299796.79978,1
9550,185721.076108,1
9551,378860.460373,1
9552,355783.06777,1
9553,394466.082206,1
9554,331877.802209,1
9555,315565.784096,1
9556,510677.840879,1
9557,232211.675079,1
9558,408716.038269,1
9559,304031.851345,1
9560,323137.710581,1
9561,324631.773394,1
9562,285725.258066,1
9563,395697.936819,1
9564,461251.487676,1
9565,387601.0929,1
9566,358270.559697,1
9567,271084.760072,1
9568,391346.021266,1
9569,522507.970538,1
9570,319544.430096,1
9571,319921.313652,1
9572,305112.869522,1
9573,310846.86124,1
9574,130376.035706,1
9575,382402.830868,1
9576,282355.825892,1
9577,221178.950497,1
9578,410255.195979,1
9579,263438.577197,1
9580,322906.475689,1
9581,467315.391295,1
9582,237262.736158,1
9583,227392.141232,1
9584,371544.495165,1
9585,441958.989121,1
9586,224052.662581,1
9587,382615.178947,1
9588,396479.963197,1
9589,185267.161305,1
9590,413880.107033,1
9591,420128.470387,1
9592,325057.15414,1
9593,450187.708984,1
9594,440916.445946,1
9595,358249.434057,1
9596,313884.368774,1
9597,272173.768593,1
9598,346994.919251,1
9599,395580.713576,1
9600,324065.851117,1
9601,174199.919579,1
9602,451497.111566,1
9603,365217.857748,1
9604,319630.040266,1
9605,418572.671074,1
9606,471971.087719,1
9607,125847.074441,1
9608,384741.091994,1
9609,235868.063135,1
9610,389928.840544,1
9611,360234.17619,1
9612,400858.122115,1
9613,310060.19084,1
9614,200140.791054,1
9615,313970.544699,1
9616,382547.810811,1
9617,431231.386294,1
9618,256253.495962,1
9619,432164.83415,1
9620,298170.216828,1
9621,378995.990528,1
9622,309208.483771,1
9623,364573.650217,1
9624,421350.210766,1
9625,251838.873817,1
9626,295607.52826,1
9627,364797.006987,1
9628,542126.692882,1
9629,280944.823027,1
9630,513210.71088,1
9631,510353.864294,1
9632,342215.107944,1
9633,326147.797904,1
9634,294634.784107,1
9635,344543.797573,1
9636,237462.445395,1
9637,343900.878614,1
9638,469750.421908,1
9639,301113.195002,1
9640,330742.055681,1
9641,213908.762059,1
9642,379924.96705,1
9643,371158.534796,1
9644,355096.188781,1
9645,332653.835982,1
9646,326579.366498,1
9647,390152.018696,1
9648,347694.671873,1
9649,375197.749724,1
9650,367198.625396,1
9651,439874.182968,1
9652,404159.52779,1
9653,365428.947452,1
9654,471473.762452,1
9655,383621.482325,1
9656,454397.015103,1
9657,398555.408671,1
9658,202646.473685,1
9659,454386.781066,1
9660,360814.099307,1
9661,345843.618328,1
9662,372507.867799,1
9663,322401.347043,1
9664,368162.308831,1
9665,302649.914693,1
9666,451941.780699,1
9667,340912.95091,1
9668,319393.292582,1
9669,276005.934742,1
9670,371502.063132,1
9671,364968.56801,1
9672,381073.969094,1
9673,267819.849,1
9674,221905.504095,1
9675,400047.304201,1
9676,468771.34895,1
9677,267891.710209,1
9678,477155.302685,1
9679,372712.884699,1
9680,349434.967636,1
9681,318196.104276,1
9682,239238.558446,1
9683,429018.281274,1
9684,287951.491085,1
9685,287615.465941,1
9686,429354.104791,1
9687,199361.324266,1
9688,228112.175147,1
9689,348549.260519,1
9690,373462.75432,1
9691,388778.771838,1
9692,325856.120528,1
9693,552429.573491,1
9694,331768.595299,1
9695,331537.107832,1
9696,286241.066495,1
9697,359912.545322,1
9698,399196.898564,1
9699,446286.244363,1
9700,230857.258845,1
9701,330320.372932,1
9702,385736.288865,1
9703,396964.602768,1
9704,350523.892624,1
9705,393393.917563,1
9706,285282.888566,1
9707,474632.434585,1
9708,429410.248238,1
9709,242405.777035,1
9710,263991.756151,1
9711,266246.259991,1
9712,404237.597672,1
9713,247221.778687,1
9714,323518.053263,1
9715,386376.351713,1
9716,344706.725236,1
9717,370711.001257,1
9718,264735.783092,1
9719,397588.349872,1
9720,300943.048602,1
9721,324030.426048,1
9722,369018.538232,1
9723,358246.257722,1
9724,351918.401521,1
9725,289949.854242,1
9726,326036.047104,1
9727,350174.687267,1
9728,239993.181347,1
9729,312997.362695,1
9730,381014.390323,1
9731,247805.071692,1
9732,442526.532128,1
9733,451569.061008,1
9734,250387.953923,1
9735,458609.570644,1
9736,338513.472903,1
9737,383481.164733,1
9738,310267.91583,1
9739,423843.586178,1
9740,382487.521508,1
9741,284867.739472,1
9742,256783.840003,1
9743,233175.805183,1
9744,365035.342115,1
9745,395797.712942,1
9746,402077.254302,1
9747,340561.512431,1
9748,257440.283547,1
9749,295434.016158,1
9750,442187.891117,1
9751,311229.714832,1
9752,361473.410455,1
9753,263947.961314,1
9754,376926.643637,1
9755,313385.235066,1
9756,433737.017102,1
9757,411884.616497,1
9758,310343.524274,1
9759,339866.877812,1
9760,305910.700797,1
9761,236445.344276,1
9762,281404.605636,1
9763,365857.386218,1
9764,376020.759858,1
9765,361883.832287,1
9766,325861.355683,1
9767,424645.328458,1
9768,355083.352365,1
9769,406260.306248,1
9770,208097.989424,1
9771,36207.979871,1
9772,372703.042227,1
9773,236018.747702,1
9774,333003.863783,1
9775,325832.236718,1
9776,476992.048193,1
9777,381999.724235,1
9778,363268.722144,1
9779,416959.292371,1
9780,379479.806947,1
9781,313385.840561,1
9782,435718.07442,1
9783,261219.989769,1
9784,375859.775003,1
9785,226194.416469,1
9786,366315.508601,1
9787,365439.171342,1
9788,484116.396953,1
9789,224802.088525,1
9790,301929.025932,1
9791,415814.594126,1
9792,376825.380512,1
9793,364424.404107,1
9794,273509.143763,1
9795,302734.532153,1
9796,449603.280658,1
9797,345879.2645,1
9798,380028.775692,1
9799,340784.933698,1
9800,255353.15878,1
9801,424704.834086,1
9802,390258.590763,1
9803,534450.946989,1
9804,268753.489628,1
9805,415805.833696,1
9806,245076.482717,1
9807,362587.725414,1
9808,428120.527125,1
9809,184229.190712,1
9810,333605.402061,1
9811,304943.221277,1
9812,293843.416136,1
9813,380817.012181,1
9814,439654.856514,1
9815,339337.702782,1
9816,366438.914205,1
9817,359144.700245,1
9818,350144.280509,1
9819,262852.588983,1
9820,438675.568138,1
9821,373615.629453,1
9822,381590.5192,1
9823,285479.229678,1
9824,313262.368161,1
9825,335909.264183,1
9826,227270.024524,1
9827,214957.253984,1
9828,301940.165549,1
9829,391801.661315,1
9830,297749.008806,1
9831,268495.584193,1
9832,284825.147741,1
9833,313572.606148,1
9834,321691.282974,1
9835,523241.716177,1
9836,434369.650279,1
9837,431981.928983,1
9838,443486.429142,1
9839,270094.330453,1
9840,252210.830801,1
9841,261450.376677,1
9842,456760.490667,1
9843,306224.656889,1
9844,249891.505421,1
9845,315520.303982,1
9846,330911.557463,1
9847,371473.061896,1
9848,370076.081657,1
9849,283745.55489,1
9850,404852.511401,1
9851,298864.5173,1
9852,337497.893064,1
9853,404941.92564,1
9854,298654.287684,1
9855,304451.886114,1
9856,397333.443975,1
9857,281381.345872,1
9858,319216.638112,1
9859,394459.374243,1
9860,514327.395315,1
9861,398432.360381,1
9862,387811.181039,1
9863,392464.126694,1
9864,264144.778075,1
9865,359247.739094,1
9866,347618.680933,1
9867,375726.76323,1
9868,359320.644198,1
9869,380375.974193,1
9870,325082.624408,1
9871,354688.71339,1
9872,251773.714715,1
9873,324407.41776,1
9874,461266.683854,1
9875,375504.66717,1
9876,348326.317009,1
9877,501689.8621,1
9878,241133.201736,1
9879,261243.555564,1
9880,487016.912902,1
9881,353676.874884,1
9882,330593.357097,1
9883,254063.653992,1
9884,385815.701312,1
9885,393556.789562,1
9886,262440.451133,1
9887,338777.953156,1
9888,323158.733437,1
9889,370478.171714,1
9890,260459.980622,1
9891,450155.796361,1
9892,423265.902528,1
9893,320945.955301,1
9894,332686.503069,1
9895,339086.227978,1
9896,287735.315759,1
9897,314525.646541,1
9898,328378.370586,1
9899,479029.469657,1
9900,425729.464666,1
9901,424772.376587,1
9902,379594.04904,1
9903,260613.839286,1
9904,346680.711634,1
9905,427639.076769,1
9906,249338.829651,1
9907,400924.25655,1
9908,535808.738021,1
9909,434945.331679,1
9910,463122.330845,1
9911,367467.100035,1
9912,427434.555901,1
9913,292571.742852,1
9914,413669.104987,1
9915,402351.050725,1
9916,373192.893923,1
9917,455280.593577,1
9918,306897.212972,1
9919,335035.398682,1
9920,357636.963309,1
9921,267631.122313,1
9922,368154.555504,1
9923,212485.566964,1
9924,433756.362754,1
9925,353730.989325,1
9926,308328.567688,1
9927,283250.111016,1
9928,331233.67763,1
9929,405060.776862,1
9930,393819.118299,1
9931,293556.964218,1
9932,282316.82619,1
9933,402551.896506,1
9934,292212.207631,1
9935,354792.781926,1
9936,359900.371402,1
9937,374964.970538,1
9938,418661.634415,1
9939,248962.965051,1
9940,197107.253979,1
9941,304604.217502,1
9942,494122.272627,1
9943,511773.928007,1
9944,496494.170845,1
9945,334561.490579,1
9946,207430.793441,1
9947,162556.871868,1
9948,300876.947076,1
9949,334154.109588,1
9950,454050.032084,1
9951,419424.436763,1
9952,368192.406319,1
9953,278812.418325,1
9954,273137.63534,1
9955,370330.214966,1
9956,405764.078307,1
9957,381350.50098,1
9958,267232.163231,1
9959,402053.410303,1
9960,384072.877368,1
9961,264346.687505,1
9962,287254.322376,1
9963,405079.677965,1
9964,331239.397188,1
9965,477131.784131,1
9966,390090.342085,1
9967,311069.504945,1
9968,349183.551969,1
9969,355070.671411,1
9970,291728.774941,1
9971,276992.944146,1
9972,406111.191505,1
9973,417621.863763,1
9974,398302.517564,1
9975,471225.447546,1
9976,306658.141119,1
9977,483941.661286,1
9978,277926.310516,1
9979,268985.154931,1
9980,209203.289428,1
9981,314336.374894,1
9982,309702.213054,1
9983,392074.98242,1
9984,369511.27533,1
9985,254562.130318,1
9986,318581.900926,1
9987,320283.038313,1
9988,207921.420243,1
9989,271524.261839,1
9990,288334.909551,1
9991,464690.001586,1
9992,365316.057277,1
9993,402973.500316,1
9994,230109.160228,1
9995,445537.158641,1
9996,454088.165042,1
9997,190132.402628,1
9998,293574.662087,1
9999,389661.245841,1
10000,401551.076283,1
10001,295720.421561,1
10002,325560.042956,1
10003,302209.515116,1
10004,358833.443756,1
10005,445774.282517,1
10006,288316.627429,1
10007,430065.639821,1
10008,287466.234212,1
10009,282189.823,1
10010,415487.569467,1
10011,423754.910241,1
10012,418112.794941,1
10013,244736.207343,1
10014,312723.921754,1
10015,415839.08736,1
10016,353323.347245,1
10017,264104.572304,1
10018,386665.43513,1
10019,292815.419281,1
10020,493561.987871,1
10021,473587.316993,1
10022,398327.794108,1
10023,458880.536382,1
10024,355183.30801,1
10025,411234.99955,1
10026,468217.623624,1
10027,369639.894544,1
10028,329585.026279,1
10029,213630.243346,1
10030,343349.317942,1
10031,415873.854765,1
10032,425650.674205,1
10033,390349.205257,1
10034,306696.072403,1
10035,191854.274484,1
10036,310382.79216,1
10037,325652.410316,1
10038,324965.682625,1
10039,399484.508558,1
10040,508854.112881,1
10041,359882.336147,1
10042,332661.456867,1
10043,329262.25496,1
10044,359950.781353,1
10045,283736.499172,1
10046,359615.8847,1
10047,386064.986907,1
10048,366774.885086,1
10049,386603.35472,1
10050,384699.808748,1
10051,208248.26542,1
10052,400949.612672,1
10053,296318.812347,1
10054,262332.86696,1
10055,261643.853772,1
10056,384683.328838,1
10057,332194.005822,1
10058,215442.497281,1
10059,388243.025215,1
10060,234831.349536,1
10061,361185.708681,1
10062,369079.914054,1
10063,420846.166536,1
10064,492534.782917,1
10065,240825.893928,1
10066,345802.091515,1
10067,327893.176396,1
10068,384699.974877,1
10069,367253.501675,1
10070,321796.300581,1
10071,314727.824911,1
10072,260683.931585,1
10073,429028.926593,1
10074,386736.334528,1
10075,423421.455824,1
10076,325168.309082,1
10077,297453.162504,1
10078,263734.79467,1
10079,378713.406699,1
10080,266816.542038,1
10081,497893.045517,1
10082,245388.593513,1
10083,371892.809537,1
10084,475348.376577,1
10085,397927.180741,1
10086,364053.896999,1
10087,272521.308243,1
10088,239458.464915,1
10089,411604.008713,1
10090,470491.779262,1
10091,314892.000762,1
10092,258875.079391,1
10093,153346.445556,1
10094,271538.812507,1
10095,340907.4526,1
10096,477929.859267,1
10097,403850.695379,1
10098,374406.832377,1
10099,317990.427096,1
10100,303346.74262,1
10101,462451.807801,1
10102,366059.083261,1
10103,181791.944646,1
10104,296116.828168,1
10105,281342.717458,1
10106,306298.879266,1
10107,395032.852823,1
10108,341404.409456,1
10109,343850.76744,1
10110,455077.852906,1
10111,294283.112817,1
10112,499135.962071,1
10113,296295.39269,1
10114,357135.855729,1
10115,327503.712368,1
10116,359873.53068,1
10117,385567.359606,1
10118,384706.819207,1
10119,289750.61355,1
10120,260166.825804,1
10121,550253.743272,1
10122,311281.252832,1
10123,405936.995094,1
10124,221388.695158,1
10125,327630.982408,1
10126,339824.049281,1
10127,387825.205594,1
10128,132203.668721,1
10129,363291.249046,1
10130,258020.683571,1
10131,375947.656896,1
10132,267093.664253,1
10133,281561.384326,1
10134,328109.791169,1
10135,265813.642432,1
10136,311957.244261,1
10137,254529.938517,1
10138,203346.363864,1
10139,431436.564194,1
10140,246316.104574,1
10141,335705.528991,1
10142,410231.28652,1
10143,300804.471799,1
10144,283986.72802,1
10145,368099.047093,1
10146,439434.705818,1
10147,256454.778793,1
10148,337988.173439,1
10149,211400.432403,1
10150,318543.919705,1
10151,352736.374763,1
10152,281630.02866,1
10153,313440.653294,1
10154,237341.858535,1
10155,356166.288911,1
10156,434455.539911,1
10157,262228.490418,1
10158,300186.258676,1
10159,390203.699716,1
10160,446967.257546,1
10161,230544.815023,1
10162,336497.221007,1
10163,372650.465786,1
10164,341835.48875,1
10165,151856.63465,1
10166,390087.200745,1
10167,471546.908087,1
10168,359332.940094,1
10169,267511.515736,1
10170,308949.820291,1
10171,491593.045412,1
10172,422797.003269,1
10173,401202.129471,1
10174,378513.006683,1
10175,297109.031025,1
10176,333954.305548,1
10177,343766.181146,1
10178,393965.945285,1
10179,470713.511541,1
10180,439467.050943,1
10181,236449.251536,1
10182,367919.597512,1
10183,408941.067613,1
10184,399508.826412,1
10185,299661.298929,1
10186,583128.737261,1
10187,247833.235014,1
10188,263344.924267,1
10189,368687.606501,1
10190,519344.244397,1
10191,283104.411944,1
10192,328733.730748,1
10193,436183.493841,1
10194,348571.027609,1
10195,323231.691638,1
10196,395250.632151,1
10197,371801.439218,1
10198,432435.102851,1
10199,453317.511125,1
10200,374560.2448,1
10201,373338.61803,1
10202,367128.878583,1
10203,389130.444532,1
10204,354413.65103,1
10205,349951.321414,1
10206,445730.169666,1
10207,471289.294428,1
10208,229395.764429,1
10209,350801.692139,1
10210,294904.445324,1
10211,325122.282681,1
10212,382201.296779,1
10213,403555.069723,1
10214,341029.884511,1
10215,196932.773222,1
10216,272796.353554,1
10217,421719.973616,1
10218,130765.886237,1
10219,444994.172135,1
10220,391698.399252,1
10221,455294.086522,1
10222,334114.46505,1
10223,185087.566078,1
10224,384429.011321,1
10225,451972.249923,1
10226,423977.744441,1
10227,296984.681321,1
10228,356940.886037,1
10229,307373.098498,1
10230,284458.682865,1
10231,426431.085694,1
10232,254197.415099,1
10233,278494.685553,1
10234,261677.949322,1
10235,230780.198136,1
10236,361713.143347,1
10237,442920.243879,1
10238,335209.8595,1
10239,229540.175955,1
10240,417195.563179,1
10241,484856.140323,1
10242,298300.614068,1
10243,311715.658663,1
10244,391252.850407,1
10245,479749.899823,1
10246,308413.268342,1
10247,243404.01752,1
10248,400513.488502,1
10249,413925.445851,1
10250,350490.516035,1
10251,305349.339227,1
10252,429550.298479,1
10253,392242.880364,1
10254,288525.158648,1
10255,353927.578504,1
10256,241863.397438,1
10257,404871.236515,1
10258,329021.314449,1
10259,315143.133409,1
10260,347370.041188,1
10261,353224.615946,1
10262,421594.404925,1
10263,397287.242506,1
10264,337487.257697,1
10265,411093.451978,1
10266,382058.980295,1
10267,315872.029097,1
10268,340022.547341,1
10269,338142.168893,1
10270,390420.907454,1
10271,320638.190822,1
10272,318767.265086,1
10273,507500.584755,1
10274,425178.83854,1
10275,289151.946846,1
10276,395675.279515,1
10277,359468.005252,1
10278,381324.094021,1
10279,360987.305965,1
10280,445171.411639,1
10281,377649.627572,1
10282,345032.904143,1
10283,433375.246159,1
10284,368662.803287,1
10285,359718.286346,1
10286,375121.808199,1
10287,342511.278131,1
10288,350738.15944,1
10289,303064.432899,1
10290,289906.62243,1
10291,270114.369081,1
10292,238641.337056,1
10293,279622.611089,1
10294,336058.637243,1
10295,358249.406596,1
10296,328296.274948,1
10297,161543.72079,1
10298,475966.908621,1
10299,436918.409831,1
10300,385660.788097,1
10301,502599.253804,1
10302,271810.870601,1
10303,501010.00965,1
10304,272782.87386,1
10305,369099.034023,1
10306,248093.013989,1
10307,351175.527644,1
10308,380893.31984,1
10309,337624.773509,1
10310,407110.195527,1
10311,357921.155959,1
10312,308206.82173,1
10313,304654.934576,1
10314,414873.101809,1
10315,297700.637615,1
10316,423232.237639,1
10317,447816.943427,1
10318,216502.891012,1
10319,440634.110984,1
10320,514833.815876,1
10321,370160.300896,1
10322,397926.734824,1
10323,432960.42595,1
10324,327961.414786,1
10325,364582.417883,1
10326,244864.03763,1
10327,361090.802282,1
10328,389848.959652,1
10329,391293.041834,1
10330,435233.977888,1
10331,288015.825749,1
10332,307391.459466,1
10333,501640.587679,1
10334,337973.730099,1
10335,366002.702985,1
10336,344639.196662,1
10337,284265.533896,1
10338,479882.336871,1
10339,307783.887046,1
10340,259817.158103,1
10341,313940.777816,1
10342,189863.519862,1
10343,297897.002801,1
10344,272549.712172,1
10345,399394.290474,1
10346,296126.860835,1
10347,421024.314846,1
10348,461878.719446,1
10349,412494.026903,1
10350,332768.936891,1
10351,361289.159736,1
10352,228001.204788,1
10353,339297.650198,1
10354,281164.922555,1
10355,405546.110492,1
10356,555820.19114,1
10357,389985.730878,1
10358,190708.788084,1
10359,321101.584567,1
10360,359799.27403,1
10361,356988.594021,1
10362,291534.949951,1
10363,369623.339411,1
10364,250599.933046,1
10365,274407.302185,1
10366,401663.811328,1
10367,268746.94153,1
10368,393056.928439,1
10369,240442.898028,1
10370,491186.070703,1
10371,288058.406208,1
10372,332106.674256,1
10373,376449.060887,1
10374,304772.0038,1
10375,361472.476886,1
10376,396028.537962,1
10377,426849.0586,1
10378,413319.794878,1
10379,336255.162896,1
10380,338269.458077,1
10381,537928.684642,1
10382,425991.12546,1
10383,276254.107494,1
10384,357999.053101,1
10385,323188.548898,1
10386,339173.261286,1
10387,251640.387383,1
10388,317046.141249,1
10389,494924.461856,1
10390,396326.10407,1
10391,150707.087348,1
10392,447337.8794,1
10393,437170.361833,1
10394,321257.175655,1
10395,407381.083503,1
10396,281248.063135,1
10397,312379.542699,1
10398,469883.708854,1
10399,328261.59681,1
10400,200421.467044,1
10401,344935.742177,1
10402,343712.928567,1
10403,445869.48555,1
10404,351146.913774,1
10405,316273.415085,1
10406,433604.491618,1
10407,359663.2186,1
10408,289998.185475,1
10409,442399.804843,1
10410,365492.941161,1
10411,350234.077334,1
10412,364232.671313,1
10413,264346.530287,1
10414,307787.697906,1
10415,350286.608147,1
10416,334426.904398,1
10417,451794.270625,1
10418,367392.468218,1
10419,418392.313811,1
10420,350751.628366,1
10421,434503.0787,1
10422,381802.220526,1
10423,351073.638831,1
10424,348937.352883,1
10425,273644.909897,1
10426,390553.257611,1
10427,346783.621237,1
10428,309840.643186,1
10429,438516.941665,1
10430,249982.717928,1
10431,316200.328365,1
10432,432217.499902,1
10433,375241.835274,1
10434,346171.285788,1
10435,370080.283452,1
10436,364353.133684,1
10437,228666.996297,1
10438,322059.049172,1
10439,479321.732361,1
10440,297254.069218,1
10441,324535.918872,1
10442,306670.338935,1
10443,343038.782135,1
10444,303350.173494,1
10445,388939.320173,1
10446,365785.072983,1
10447,411883.809209,1
10448,265924.706705,1
10449,322772.761369,1
10450,331942.189471,1
10451,386451.752807,1
10452,286542.304223,1
10453,423252.304341,1
10454,444913.247241,1
10455,270890.212189,1
10456,310730.168409,1
10457,307445.479337,1
10458,560590.896374,1
10459,315607.991583,1
10460,484210.035372,1
10461,248669.440391,1
10462,270827.922707,1
10463,295071.637452,1
10464,282344.855084,1
10465,328568.101267,1
10466,293297.743782,1
10467,284452.672581,1
10468,442677.759718,1
10469,447903.489801,1
10470,425943.71987,1
10471,391919.916447,1
10472,357419.445262,1
10473,310237.544747,1
10474,273747.39962,1
10475,379039.656275,1
10476,256109.568596,1
10477,270486.325666,1
10478,442233.060496,1
10479,502051.923338,1
10480,381463.611053,1
10481,438516.572184,1
10482,330332.134604,1
10483,242986.065113,1
10484,398973.729489,1
10485,395543.145862,1
10486,355733.48431,1
10487,330609.963352,1
10488,426976.846286,1
10489,271141.357326,1
10490,288097.553689,1
10491,269351.479459,1
10492,356797.837011,1
10493,262968.559031,1
10494,295260.625559,1
10495,293539.555022,1
10496,329151.333413,1
10497,231010.044288,1
10498,356976.399363,1
10499,449784.292053,1
10500,360839.309785,1
10501,473305.691584,1
10502,456719.85487,1
10503,412218.80378,1
10504,355974.867411,1
10505,351800.03106,1
10506,411103.981789,1
10507,318666.35124,1
10508,199398.339883,1
10509,389360.324328,1
10510,259514.509605,1
10511,273028.701745,1
10512,350017.91584,1
10513,342390.009796,1
10514,237033.951495,1
10515,363239.325131,1
10516,427291.172869,1
10517,259732.674379,1
10518,451798.666468,1
10519,225186.33399,1
10520,519385.93155,1
