user_id,trip_id,waiting_time,date
2295,1c2b8626-a853-46b5-835a-64c3eb75ea20,524,2022-12-09
2295,58b88b16-9a51-4bd8-99e7-fd50cd3c216b,117,2022-12-07
2295,333be525-7386-49e4-b585-4aa7db108306,155,2022-12-10
2295,a5e91bf9-6249-4595-9ffe-c4c4e33fa300,891,2022-12-09
2296,476c0b4e-1d3f-451b-b807-15e853d8bb6e,276,2022-12-05
2296,b81485fc-4847-49c6-a5d1-a9e485d4221e,384,2022-12-06
2296,5dc15a5b-55b0-4aef-8dc2-6b9e627b1284,505,2022-12-05
2297,b1c87d79-c58d-482e-819d-05df44af478e,365,2022-12-10
2297,d98e4df1-bea7-43fb-83f0-4710663c7d0c,885,2022-12-07
2298,97f0ab47-9fca-4387-b87e-91985f9aa73d,112,2022-12-04
2298,d9e7b875-391d-46c5-9dd4-2bbeb7f30a35,713,2022-12-05
2299,48c132d6-b277-4100-b52c-397ddeb2c47a,519,2022-12-08
2299,ff8a139b-8c2b-4c61-a4b4-43dc5adeefce,607,2022-12-06
2299,87aeec4e-b3bc-4933-bc1a-4e7cc312a922,220,2022-12-10
2299,7f851c90-8e14-4bdf-a18c-c652ae67566d,97,2022-12-05
2300,3f21aa92-0b22-4a6a-a6d5-4ed82a85a8a8,356,2022-12-06
2300,b97f0486-d51f-4d4e-805f-65a4928e9db5,373,2022-12-09
2300,6265bf1d-4f44-4ea3-ad05-86e6a9a8704c,402,2022-12-08
2300,2145d714-b765-45b5-93ce-2d5743a54c5a,469,2022-12-10
2301,ce1f637f-1974-4f51-8a21-870f533dd648,866,2022-12-07
2301,64c5a158-7235-46d6-84da-9d82d2957cba,626,2022-12-05
2301,593fde9a-15fb-418e-94cf-a51a76b56020,718,2022-12-07
2302,c2dd5e43-f8df-4a67-846b-e238cfc624de,883,2022-12-10
2302,418fe526-5122-4f66-8d1c-747819d2486a,878,2022-12-08
2303,c253438c-a47c-4b51-8373-38980ef61460,522,2022-12-07
2303,f0833cac-a0cc-4d6f-94d5-ed111af5cff4,865,2022-12-10
2303,56826290-9a2a-4f75-9ea5-1af5dade4fec,265,2022-12-08
2303,d3ae1c76-310b-4987-9053-f75096665415,830,2022-12-10
2304,e473aea5-0570-446f-8fc5-4cb838091d4c,784,2022-12-07
2304,61ff78a7-395a-40e6-b28f-794c416c0ce1,692,2022-12-08
2304,1e764016-817e-47f4-ac2f-991c2966e12a,70,2022-12-10
2304,323e7101-1672-4783-b0c4-507e0f8d3cad,543,2022-12-06
2305,91f4c1fa-e907-4ee7-ae35-e9fdad2740cb,822,2022-12-06
2305,17036e4c-009d-46ef-8a26-41068d3cf901,889,2022-12-07
2306,0687500b-c868-4be4-930f-0879247e0432,247,2022-12-09
2306,54bc8094-6ac1-4a86-9837-f8d50f304ff5,631,2022-12-04
2307,0de27ae0-7e9c-4b3b-8ec3-2e673cf5423c,465,2022-12-08
2307,98713b67-5b3d-4d2c-8cde-9d4db3e07806,815,2022-12-06
2308,3dc87826-0795-4415-91e6-e85955909fa5,671,2022-12-05
2308,49a86d0e-4ad7-4ab8-8e8d-4747cea2bc42,83,2022-12-06
2308,1bc2382b-ae5d-42a7-8998-986f44d139c3,286,2022-12-09
2308,5d5fdeb4-1c80-495d-93f7-796b8db1cfdc,233,2022-12-05
2309,18e1489b-5142-4e5a-8609-0ede89d8a838,221,2022-12-05
2309,aa61a24a-7f20-4be2-b7e2-48b2c49b0f3f,75,2022-12-06
2310,1c912a60-89de-40d5-a9bd-ca67b806fb51,117,2022-12-08
2310,6babf169-5bfd-4938-a79a-252b5cd91806,405,2022-12-07
2311,0c1df9f9-546e-4d81-bbcd-935ce6e8d627,385,2022-12-07
2311,8842b2c7-9d88-4fa2-9ffd-a4be1c88e172,348,2022-12-04
2311,b096ad4c-7b36-4290-9b0c-dd389272aaef,824,2022-12-05
2311,a1b98e87-56f6-4b66-aaa2-1bfdb8bf7061,660,2022-12-09
2312,6a6c3bd3-524c-41b2-be88-37fcdede179a,647,2022-12-04
2312,f6b5b360-1c79-49e3-b085-c75ea9202d3d,634,2022-12-04
2312,84969473-c1cd-455c-b9fb-25e4578661ad,817,2022-12-08
2312,3f3849c0-2b3c-4f04-8822-b4400bbe1f03,535,2022-12-07
2313,b888748a-2470-4bf3-ac9f-819ba6927f68,404,2022-12-07
2313,35bb5c6a-5354-4976-becf-44d1a2e1bfca,416,2022-12-07
2313,8c759a49-09c0-45d3-8c63-524eed27ecfc,676,2022-12-06
2313,5ac1a87e-9d9d-40f7-9e25-7cca6ebc98d4,151,2022-12-05
2314,be4fc969-bed4-4529-b751-789c99a7e518,243,2022-12-09
2314,38dcf59e-3e94-4d4d-8998-afcdd098618c,488,2022-12-04
2314,76935521-d5f2-4ffa-9639-c4c76b067136,639,2022-12-05
2315,765e07c1-93b5-41fb-a366-a187b4655152,407,2022-12-05
2315,d102bca2-f743-4ce5-8773-687f9247e8d3,314,2022-12-05
2316,53c316cb-952b-4cb4-98c4-2e2a88306e1f,140,2022-12-05
2316,2ba9e69f-15e4-4395-b2c7-d47241674417,382,2022-12-08
2316,df351776-94dc-457e-87d8-28d29c6b6464,757,2022-12-07
2316,949bf43f-1157-497f-8323-864d81d7318f,347,2022-12-08
2317,3d687765-d52b-406f-befb-2b6a824b7993,630,2022-12-06
2317,98f1ee02-2a15-4bab-9952-e79c243ca420,533,2022-12-10
2318,b2bcf958-aabc-41c0-ac4c-8600fbab3aa2,238,2022-12-07
2318,07c28bc9-8dd0-4a82-834d-f15691533087,823,2022-12-08
2318,1147e3c9-2d5e-471e-a213-8084fce91485,102,2022-12-07
2318,7044bc11-a707-4d64-b871-eac29770e077,645,2022-12-06
2319,94ba5fcb-2a27-455b-a5c9-0bb62da3a9c7,600,2022-12-10
2319,33bc39e7-93ef-4888-bafc-cabe33c385ea,639,2022-12-10
2320,aa194e0b-e449-40f1-a62a-8a4790ca285d,579,2022-12-05
2320,c6b87de4-6e38-43e7-823c-559ee756028e,336,2022-12-05
2320,fab86002-c5e1-4247-acff-8f45e2d2d9f3,171,2022-12-08
2321,a5223f35-d13a-4210-b93d-2453dc783811,413,2022-12-10
2321,6fe5354f-21f0-4215-9d53-d657ec3491c8,662,2022-12-05
2321,4aaeb416-fec2-495f-a4f3-70ac9cf1c3c2,91,2022-12-05
2321,3e27db62-547d-48ac-a496-da2b3fc345b6,192,2022-12-08
2322,cbea7a67-9714-489e-99e3-ecdcb1a5ae7e,289,2022-12-05
2322,3023e39f-7cae-41b0-bd83-e7e5f1fbc568,745,2022-12-08
2322,350be977-d959-4303-9be9-ac855cb579e9,625,2022-12-10
2322,569aaca6-d32d-4bee-93b8-4c7a790b55d6,846,2022-12-04
2323,c052e275-6133-4933-86e3-f1a3572c1cce,339,2022-12-08
2323,861d5767-8725-4b83-ba8c-83eea25ccc37,328,2022-12-04
2323,600a3e4b-a5bd-4bf9-bc6b-e367b4437f35,488,2022-12-10
2323,3ba71bc8-6382-485a-8a19-c1a6ad2113af,711,2022-12-06
2324,15fa6c8c-3d62-4e8f-a100-2a8d51891085,483,2022-12-09
2324,baa2f322-a53b-4a5a-8590-21c65e63b4f0,221,2022-12-04
2324,12139429-4b54-47e7-8fa2-82856a18cd5e,105,2022-12-10
2324,f18db9eb-af5e-4e27-9cde-b3b1df0e99d4,77,2022-12-05
2325,af6194b1-5749-4f34-9edc-05dbdc5ec0b9,515,2022-12-08
2325,ea50431c-71cc-42b9-ae73-10174a32b19d,538,2022-12-05
2325,5f8c301f-f2fb-48bc-b027-c9d2ae90bc07,120,2022-12-05
2325,1a7af39a-aa86-4024-bdde-42746054d460,596,2022-12-04
2326,92f35f92-e914-45ff-8fc8-d11a725a58c9,560,2022-12-09
2326,cf07bfc4-bc0e-4063-9287-daf2e8719102,685,2022-12-08
2326,bd08e018-a922-46d9-9652-e4166558855c,617,2022-12-04
2326,0adaca9d-6334-4402-a098-47f0118b9c18,739,2022-12-09
2327,334f81fb-3acd-4607-b35e-dc8d27f2732d,758,2022-12-06
2327,3e4189e5-4a03-49e0-a30f-f9731e91312c,479,2022-12-10
2327,a65d04fb-e43e-4e2f-b764-9b0c37996b96,642,2022-12-08
2328,9178b369-4498-41b5-8ad2-29d525719052,366,2022-12-10
2328,b29382bb-981f-4b23-9cd7-4f449ad4af73,722,2022-12-06
2328,1ccfd845-c452-4f26-a9b1-654a99add064,685,2022-12-06
2329,b3792f64-a50e-44f1-a235-c9b63a6bf90d,377,2022-12-06
2329,a2054caf-a416-4564-bccb-683b08fd6800,319,2022-12-09
2329,dd63883d-97a7-4faf-b724-b2f93abeee25,849,2022-12-08
2329,42e21e70-796c-40d0-9f6a-7ebe224329c9,165,2022-12-05
2330,e541fe0e-9032-440b-8266-c0f5f1208f32,694,2022-12-05
2330,8f95bc0a-2b81-427b-b6cb-b9f12811ff04,396,2022-12-09
2331,07a19fd7-f951-4227-b6cf-c0c0c3abf101,350,2022-12-07
2331,a8042554-8e11-4bf8-8301-958c584e8432,241,2022-12-04
2331,f3ce37d2-2f39-4778-8cc9-10d71a42c0f2,729,2022-12-06
2331,fb33f3f7-6f06-423d-af4d-66399387d182,723,2022-12-04
2332,8d0d500e-8b41-484c-a9a5-6cfabc89c449,398,2022-12-06
2332,c8bbb8fa-c148-4c01-8d9d-e530d979729a,734,2022-12-09
2332,5a8f2d33-a045-469a-8bbe-9561e60cdfa6,293,2022-12-04
2333,ec4b1e25-9776-4637-ba1f-683765c2a0c8,685,2022-12-06
2333,e0982312-f9ea-4dc9-8182-b0a3c6cff2cd,109,2022-12-08
2333,aa306dae-8dc7-410e-b15f-2cc24fe3a24b,428,2022-12-05
2334,611576e8-ec92-442d-8228-9c9de40d4380,727,2022-12-06
2334,337cebad-deb8-4406-b13e-91ba890ed746,134,2022-12-05
2334,53ce5b7f-52f2-43f9-bd15-38a71dc42bd3,323,2022-12-04
2335,34c0c0a7-e045-4ec3-97ff-7e2cf1bac373,89,2022-12-10
2335,ac7f83d5-73a2-4bef-b4ba-4c07be27b4dc,697,2022-12-08
2335,672f9f22-75fd-46a9-a5a8-53c936e3df2a,565,2022-12-08
2335,86fa736a-0cfd-4eae-a241-f57352276502,575,2022-12-06
2336,076696f6-288d-4bf6-919b-56eba06d7469,833,2022-12-04
2336,50b364e1-a91a-48ee-be1b-c7e96908832b,716,2022-12-06
2336,24ec3939-6c48-47e7-ba21-33d83e111fb7,299,2022-12-09
2337,7266a96d-e309-434b-b01f-2ae14cb56e83,657,2022-12-09
2337,d5ba307c-5b40-4535-9964-ec3e44f99177,601,2022-12-08
2338,2eee9cbd-c9a8-46e2-ba1a-727d907710c9,398,2022-12-10
2338,d5116748-37f8-41cd-bceb-7106abeae518,891,2022-12-08
2338,0e1c883e-48d5-45b1-9807-17dee2673e4e,358,2022-12-05
2338,f58fe26d-7b69-49f8-b0fa-903668ff0207,625,2022-12-04
2339,0adc0909-2b75-44dd-bcda-3e7fa581cb6c,319,2022-12-04
2339,66840505-8690-42f7-bb84-da703945e942,199,2022-12-10
2339,88f48fcb-2566-470d-9db2-4a82b24331b8,306,2022-12-06
2340,bd6d9f99-71d8-4210-9b43-028d2246d7cb,111,2022-12-05
2340,5ba19b60-59e2-498e-87f4-e0a7bdbf331c,356,2022-12-05
2340,0f8a4803-224d-4cae-a393-2856d8f6c73e,372,2022-12-10
2341,9fdc5f13-8169-423b-8db0-22abd3a4b26d,280,2022-12-04
2341,6960337f-6412-454d-8d9d-8b3bf73fcef0,396,2022-12-07
2342,140f87d2-4560-4d73-bcf3-0ca7d9824905,719,2022-12-07
2342,36a27301-7b2d-497f-860e-f8b80d0a8e2e,393,2022-12-07
2342,e06c9ac7-7e1f-4b5e-9698-68002aa5fdbe,96,2022-12-04
2343,2517b54d-fb38-4a39-a1e3-bc3566d62455,798,2022-12-04
2343,2838a007-3083-451a-8e62-12750126ca69,648,2022-12-09
2343,cee8e3c7-a180-42b0-8494-c3a5600196bb,308,2022-12-06
2344,240bf4f3-5087-45fa-8aac-8aa7b7a7673f,599,2022-12-10
2344,6267a5be-4bf8-46e2-aa20-5d6dd5430235,781,2022-12-07
2344,e1b26796-c03a-4a0a-913d-4a15dfe9ea1f,456,2022-12-06
2345,16d9fd1e-f8a4-4483-814f-5fb226e5f6ad,425,2022-12-06
2345,1b51382b-506d-4339-afef-4ec03cae5abf,330,2022-12-04
2346,b0c30cd5-1a35-48e3-9435-0fc2346423dd,117,2022-12-10
2346,4948e9be-71e3-41f2-9975-4d41ed647fef,530,2022-12-06
2347,0d39416e-f8fb-4730-b02d-760d79cd1f12,748,2022-12-10
2347,395125b7-7333-4e04-857c-aace536d551e,62,2022-12-07
2348,8ef6ccc1-c523-4ce6-a81f-f8a0b309b581,169,2022-12-05
2348,214d4605-b827-4c60-aae7-a5de3873a4a6,710,2022-12-06
2348,51a2100f-69a9-4a08-9738-6019669690c4,105,2022-12-05
2348,5c39075f-8dff-43db-9ade-124b2aa361ce,891,2022-12-09
2349,421823f0-9924-4e5c-b8be-31d5c4f5ecca,582,2022-12-08
2349,923d17ae-8e97-4719-a42e-db654d773477,451,2022-12-10
2349,252555bd-66b5-4519-8067-5fdc077224aa,464,2022-12-09
2349,2a2614aa-a1aa-499a-bd46-e1235ed94a77,398,2022-12-09
2350,689bf27d-d0a1-4ae0-871a-d85f25e0939b,71,2022-12-06
2350,0222d062-6af5-4aba-b4cd-9f2b2f4306c0,70,2022-12-08
2351,c369dae7-664e-471c-b279-81b159d5c432,319,2022-12-07
2351,ec3b2225-14e6-4de5-910c-4456ae43f3f6,62,2022-12-10
2352,c944d23c-bbc6-48cc-b1d2-42c1ac3d9b86,203,2022-12-07
2352,90df14fb-de70-4abf-baf3-adecadc6503d,792,2022-12-09
2352,fd1a9c11-ba80-4bea-b6ea-713faafd77ee,705,2022-12-09
2352,c83692c2-92de-4a38-b763-2f4a3e7d34a0,513,2022-12-08
2353,dc5e9b31-d6a9-4fd9-8701-98c277f77c55,563,2022-12-06
2353,5d897192-5fb9-4e77-a496-837d1224f959,459,2022-12-09
2354,e13a5e2f-0837-4056-a918-35161d57d9ed,853,2022-12-07
2354,42fe4f3f-447e-4787-8e32-4e24559baf63,117,2022-12-08
2354,4462ce05-ac07-42b4-9f83-4bed577c3a3f,586,2022-12-06
2354,ebd18e41-2fd1-46a4-8fc2-dbd0b51aea34,90,2022-12-04
2355,9f628c6c-760e-4ac3-b4b9-e125417a9dca,596,2022-12-05
2355,a635ae8f-ca7f-47be-8a6e-22344fca8b95,625,2022-12-10
2356,35dd80b4-1a4b-4b44-9e85-74d92e103396,442,2022-12-09
2356,00a8caf9-caa0-42b8-9a89-7a0782fd1d56,591,2022-12-04
2357,da1bb654-1475-4a0d-9eed-e65d40a4823c,318,2022-12-07
2357,056ba362-d2fb-4aff-8272-2e2f5f1e757a,539,2022-12-06
2357,46fc5fcb-a8b4-4598-9f5b-f365138c7de7,754,2022-12-09
2357,a7fa7a23-8eeb-4dc7-8078-7d7d93f5545d,111,2022-12-07
2358,65e26456-49f3-4f7f-8dda-9c3fe58ee49d,175,2022-12-08
2358,7bf443ad-0442-404e-8ac6-6d16e84ed6b2,584,2022-12-07
2358,21dca74f-f520-4907-9454-ab1e20ee4d28,165,2022-12-09
2358,5f14a2df-2234-4d08-8332-91497bf841f1,856,2022-12-08
2359,04730ff6-2f33-4046-a0a9-dbc356527ff3,859,2022-12-09
2359,32fd0c5e-c0d7-4d12-a18b-d130598f3c90,417,2022-12-08
2360,99ea1356-e2a2-4ac6-a4c9-921985bd73cc,847,2022-12-04
2360,033dd51a-83fc-46f2-8e01-1e239da8ba9c,382,2022-12-08
2361,62c8afbe-a462-460c-9477-47cc971c44bc,215,2022-12-08
2361,a9f92508-1111-452d-8354-cf2b820d14c7,773,2022-12-06
2361,781ebe7e-011e-4cd1-818f-00746386e71a,804,2022-12-07
2362,081fb767-329c-41da-aecb-2f7d81a819fb,449,2022-12-10
2362,b54d342f-77b2-4b61-bcee-7bc35516d95a,733,2022-12-08
2362,14e3093c-61ed-4cb8-84c5-9a0b0a13e984,430,2022-12-09
2362,1aad8896-4b45-43fa-819d-272acc59a26f,220,2022-12-07
2363,ad3b692e-f6cd-42a3-86df-41302a116940,705,2022-12-09
2363,a75568ca-41e3-446f-a913-e723f9f2473a,883,2022-12-04
2363,c5713ec7-0744-4417-abbe-5b814e55c2e8,621,2022-12-10
2364,551c1387-e37c-48d5-9da0-cda2125602f4,309,2022-12-08
2364,fe0f5697-59c5-4e36-8482-3691c874d331,900,2022-12-05
2365,40dc6e3e-16a3-40fc-8148-5fc25e50a22a,688,2022-12-10
2365,1a47dede-e94d-43ff-8cbe-1b9caa10be68,421,2022-12-07
2365,067850e5-90ed-40d8-b05a-12fc9ed18dbc,367,2022-12-05
2366,072e6ae3-8ffe-43d2-b076-c48cf48566ee,768,2022-12-10
2366,3e2f2c43-9a52-4e8a-80a6-4a22887cb98f,88,2022-12-10
2366,5c6a4f27-f0dc-424d-b464-aac9249f192a,774,2022-12-05
2366,6e3f6a17-5fc9-4fb3-a657-757c739da72c,686,2022-12-04
2367,bbd39c4b-665b-4a97-a5c4-5b6160642606,716,2022-12-04
2367,c24c1ef5-cc92-4d06-9526-196fd6192e6d,207,2022-12-08
2367,e7a9f12d-fe9b-4e69-8759-17431ba9cc6f,173,2022-12-04
2367,b5a3a7e9-e202-4dac-8eab-b3d50bf84bd7,857,2022-12-09
2368,130e7804-2aa4-423c-b979-d1d3a0f31016,614,2022-12-10
2368,3cef7c60-1704-41b4-b8ae-41f68cc748a9,758,2022-12-05
2369,5bfa49e9-0a25-4bfe-8560-1d384c1a1c3a,174,2022-12-10
2369,22332720-634a-4511-ba23-4401e84cf6f3,767,2022-12-05
2369,b9d9a437-f46e-4334-85a9-70448cd587a9,118,2022-12-07
2370,7fae031a-c9f3-4d78-857a-b75e558431e6,750,2022-12-05
2370,44fb640a-96a9-487f-b090-852fc1e4bdc9,83,2022-12-06
2370,209ce6de-3144-4790-92af-eb6abd4d3645,68,2022-12-08
2371,22a756d3-be93-4664-a69e-d7967c4b2fcd,226,2022-12-09
2371,48b72977-3971-4fb9-ab50-ae082ae918cd,553,2022-12-06
2371,2fa42779-964a-4f8c-9a16-8c66bfd53098,500,2022-12-06
2371,1f8b38d0-761a-4ca9-b0d7-6535fc46e019,534,2022-12-06
2372,de13f159-c1af-475c-b326-c02942a4625f,177,2022-12-05
2372,9d041a3c-ffba-4b53-9a2f-e7884affd33d,649,2022-12-08
2373,e016af24-5d0c-4fbe-92af-c8690bf1bab5,315,2022-12-04
2373,83de08f4-5947-4ea0-9d08-8d6ad6d00d1e,66,2022-12-05
2373,632e7654-b9d0-420a-a1bc-51438d6582fb,255,2022-12-09
2373,379ed5c8-d76a-495b-9a40-02dd367cec72,328,2022-12-04
2374,7e24bebd-0dc5-4db8-b2f2-fcab83b1840a,744,2022-12-10
2374,6957cf95-b213-45fe-a64c-a2fee47aee6d,892,2022-12-08
2374,b31890e2-2498-49d6-977d-0ccab4a2a0eb,879,2022-12-06
2375,a74544be-0fce-46d7-8d35-4d7e87a2bfd0,184,2022-12-09
2375,d300c4cd-9737-4948-8e4d-eb52bc2577ab,612,2022-12-06
2376,5b4f0818-be77-4dc4-ab04-acdec8a7aa5c,194,2022-12-07
2376,085febef-35a0-4541-8c40-53de05f31371,491,2022-12-05
2376,babb3d3f-48a9-48de-b4d1-7d79b5af4380,843,2022-12-04
2377,62c6e226-3316-4a5c-ac98-d79f8ce6d36a,234,2022-12-09
2377,9ad26ad7-329f-43cd-821a-768902587174,852,2022-12-08
2378,085d6a53-fc66-4ba8-a830-b2250e442de7,88,2022-12-06
2378,c32390aa-9eac-4390-9179-1ad20b4a724e,657,2022-12-09
2379,a7377f34-52fe-4283-b274-3a6f908be515,168,2022-12-06
2379,46a48f7b-f27d-4ff3-ac81-aae6bf0fa5dd,668,2022-12-10
2380,e754bf4c-26d0-48c0-ad17-1c9b26af37ec,726,2022-12-10
2380,c4ba9ad5-828f-461c-aa85-a3d6a4bcd933,774,2022-12-08
2381,799fea14-6587-4dde-83de-dfcb89c9f543,728,2022-12-04
2381,0a47ad4e-5bda-4ade-a2dc-5c12cdfa6048,133,2022-12-08
2382,61bb2fe1-34a5-4976-a6f9-e6a95d9e5603,746,2022-12-04
2382,d8e6c7f2-5380-4482-abfb-62c3d6318839,542,2022-12-04
2382,33bfc71a-8cd4-438d-a4f6-cbab3b0e3ad9,433,2022-12-07
2382,e09e7cd2-b49c-4add-a7c5-97886ec61e5f,149,2022-12-08
2383,a03edcf5-347d-4ba7-9949-b7bffc220461,709,2022-12-05
2383,3b7e16af-2037-45a7-be01-c1194d1e2736,832,2022-12-06
2383,6c23d481-c21d-47ad-9586-b106065b6a35,379,2022-12-06
2383,2ba5d8e7-dcef-4249-aa74-470349ac0838,567,2022-12-04
2384,7e6840ff-f1b2-4a24-8dbf-af0497922c26,250,2022-12-10
2384,d9a75e7e-bc90-4c93-a927-888073665413,782,2022-12-06
2384,bd7ac19e-1f6b-4566-953c-6dbb0c09d309,258,2022-12-09
2384,ae15d6ce-69b7-498a-aadd-78238f591739,675,2022-12-04
2385,42c189f3-eb12-4b1a-9b63-575e54c0a3eb,450,2022-12-09
2385,7c99d18e-2403-44a4-a631-b60653d502ea,191,2022-12-06
2385,bc1214f2-0fb9-4db0-8f09-e3275da9a5d0,789,2022-12-06
2386,c51a77c4-5fb3-412c-a781-ef136c00621c,841,2022-12-08
2386,07524329-1db2-4f4c-8ad6-9601be54d16f,228,2022-12-08
2387,7487cf2c-c7cd-472e-9b95-8f4e70237f02,473,2022-12-04
2387,ea92e390-cae4-4aa4-973b-e6362cd39a5b,78,2022-12-06
2387,f6163a77-9485-440f-bde4-fa896c4a9a67,288,2022-12-09
2387,20c366cf-5787-4cad-9ca2-27ff6bdcf892,194,2022-12-04
2388,053a5ade-67ff-4e70-a93c-365c3579e7f7,830,2022-12-07
2388,18b64605-917d-4444-8593-88ae026c72f7,771,2022-12-05
2389,156b1630-748e-463e-973c-acbed78b2d8c,421,2022-12-08
2389,7e6d631c-c451-4158-9033-df66a5840976,344,2022-12-06
2390,235aeb36-bd52-4b9d-8c05-0aef7479384b,180,2022-12-06
2390,3a2fe667-41be-49af-9f30-3261ff65a918,96,2022-12-05
2391,e55a420a-cc5f-4b32-8d1e-e621965ac08e,341,2022-12-04
2391,c36087c9-6d7b-4872-bfe1-3ea6cf7c839c,436,2022-12-09
2392,bb24a967-83b6-432a-ba74-a161f66248ca,695,2022-12-05
2392,651aa48f-e318-4490-9786-20278ea967b9,408,2022-12-05
2393,a063eabe-87d3-44c2-8c8b-dabbb8ced798,560,2022-12-07
2393,98b8b502-c4d2-4ff9-846e-288fec080413,616,2022-12-08
2393,d1fc6664-5788-499a-bab8-b821b9b531f9,824,2022-12-09
2393,960ab061-a7fc-4962-9e5a-8c69aadc0c61,887,2022-12-10
2394,a15c2f54-14e8-4cef-b6ce-1c82fd788b9f,397,2022-12-06
2394,7cde25bf-e678-4e7d-83ed-60d7cb94b70f,74,2022-12-05
2395,b03adc74-a899-40bd-bb23-16a76fd7e914,274,2022-12-07
2395,9a5e6ca8-07fe-4d62-b052-2fd1b3b24c07,370,2022-12-06
2395,295ef378-e93c-4972-b674-6ee33942b6a0,797,2022-12-05
2395,e8d02c7f-104e-4163-a26a-3a696d101a8e,377,2022-12-05
2396,63415546-567b-4cc4-be26-f91d58aa66f1,242,2022-12-08
2396,f051f095-0eee-4ee7-afe7-cf38c5897899,828,2022-12-06
2396,25938c69-6791-4440-bfb5-6989a16da2e7,875,2022-12-09
2396,7d7e4960-99fe-496b-931a-55fb5b7d8279,842,2022-12-07
2397,a3faa034-b261-4bc0-955a-529cd99a8d35,856,2022-12-07
2397,7c9d4b9d-04a8-449d-a679-ae9c13d4568c,278,2022-12-08
2397,3ce26924-a626-4f54-97ec-f06057f35b5f,594,2022-12-10
2397,dcf55442-db70-4cae-ab9e-9d8132c4d104,234,2022-12-07
2398,0bffd456-9c4c-4dfc-b442-abb9bbbeff7f,428,2022-12-07
2398,e775a7b3-1526-45f5-bed8-e5c67bfad16c,576,2022-12-07
2398,60ac5b63-fde1-4732-a853-c754111d7b56,612,2022-12-07
2399,9a56bd77-bb2e-4099-953f-70579f8fd707,725,2022-12-05
2399,8c0db815-6cd7-45aa-8df1-a7cc23e8c746,622,2022-12-10
2399,0c0b7574-5ecb-48e5-85ad-4b69d6e60e49,558,2022-12-04
2400,d4516e29-3588-40dc-ae4b-b459239b09e4,129,2022-12-05
2400,85cf2b22-3fa2-4a49-90f8-85371069a5bc,162,2022-12-09
2400,8479fdc4-65fc-4121-b740-9ddcb0257c47,580,2022-12-04
2400,950e8b25-cebb-4db7-a10e-b861809f08c1,510,2022-12-09
2401,b0af760e-ab8f-426b-ba84-5c12fb31f989,324,2022-12-06
2401,cfba057e-b48c-471d-a247-7cb9dd96de08,348,2022-12-04
2402,91a32b29-7d89-4e6f-aef7-67c14310adee,847,2022-12-04
2402,65f91387-15e0-418f-ba0c-be7f0febf626,279,2022-12-05
2403,04f74c9d-9b7b-4eba-be19-722d88cdbf0d,785,2022-12-04
2403,eb5de94b-8411-43f1-a973-f9822490494e,807,2022-12-08
2403,fe4e362a-41fb-4a46-994d-c1b7d6ab27ab,619,2022-12-09
2404,a260068a-a7cf-4264-8ee7-0f3ecaebec95,365,2022-12-04
2404,73ce7ca3-16d8-442e-84f5-dc3339115b79,563,2022-12-10
2404,a4e7098c-a102-4d71-8366-013cf682194d,732,2022-12-04
2404,2d1c5ce5-a390-470c-ba05-e2e8788d49ce,369,2022-12-10
2405,8bce2267-fdb6-43ba-a44a-bc9473337537,257,2022-12-06
2405,6a4ac038-4b1b-4d4b-a1e4-d0da18d3649b,330,2022-12-04
2405,c79f3819-cf57-468c-91f6-9351a333a47f,133,2022-12-07
2406,e60f108e-36de-4181-aed9-911b02c5a2ee,556,2022-12-08
2406,bb73e883-3f5e-41ed-b5c9-442f17d82bf2,477,2022-12-08
2407,90513f04-5ada-4f0d-bf2e-f9f966e9f758,732,2022-12-05
2407,29b6b71a-808e-4944-9d8d-59090d357b61,636,2022-12-07
2407,3f5a79d9-a477-4e6f-b8ad-87312be80b0e,799,2022-12-04
2408,55415b58-98f7-47b0-842a-f4e3ca35615d,307,2022-12-05
2408,8290d674-42f1-46f5-a671-39fc1060c648,783,2022-12-07
2408,a5b361b3-25b8-4101-af60-c57c097aac79,153,2022-12-05
2409,79a6aa7a-699a-4a85-9413-b8234c28df05,819,2022-12-09
2409,28b2f22e-f731-4074-9d9e-d914d8dcff7e,585,2022-12-06
2409,d640c509-3873-4f72-9cb3-40dc79659fd2,153,2022-12-06
2410,b3cc05a3-2803-4c44-b361-787bc8d08599,889,2022-12-06
2410,29884b53-5c17-493a-9827-25548158d380,160,2022-12-04
2411,7aa886f2-aae5-46f2-bae6-84cdd6b373ec,171,2022-12-07
2411,7708da07-e32b-40e9-8807-6663adbe747e,373,2022-12-06
2412,245c69ae-be31-46a6-8c35-dd6638680c90,694,2022-12-08
2412,7b41f569-2d4a-44f3-b4b4-f27ea35a9843,762,2022-12-09
2412,2d64fb3e-4b9d-4c70-ae9b-639f6336e322,859,2022-12-04
2412,631e6ec6-ef4b-4fc3-98bc-d00068ea41ae,615,2022-12-04
2413,338bf947-70e0-4d2a-a2ef-9e86e5ecdc09,477,2022-12-08
2413,525da812-b3ca-4408-94fc-acaf3016a280,760,2022-12-09
2414,0dc2f733-b64e-484c-af8c-d15a16c7832c,611,2022-12-07
2414,d8455797-1fb6-4ad9-b0fa-f8871f64aad2,726,2022-12-08
2415,6f5fc681-4e6b-486c-be52-373aec7c7b42,824,2022-12-04
2415,8b142115-f1a6-49ae-a3b3-3f24ebf9eb73,488,2022-12-04
